importerId,exporterId,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm,key
101,10,"Greenland","Venezuela",0,"0","0",1918,"7359.07986940942","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-101"
1029,10,"Greenland","St. Pierre and Miquelon",1,"0","1",1918,"2924.5759947963","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1029"
1032,10,"Greenland","Turks and Caicos Is.",0,"0","0",1918,"5940.15274900146","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1032"
1055,10,"Greenland","Windward Is.",0,"0","0",1918,"6690.82269568208","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1055"
1063,10,"Greenland","Leeward Is.",0,"0","0",1918,"6276.49215190111","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1063"
110,10,"Greenland","Guyana (British Guiana)",0,"0","0",1918,"7496.88098766382","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-110"
115,10,"Greenland","Surinam (Dutch Guiana)",0,"0","0",1918,"7651.66199829931","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-115"
135,10,"Greenland","Peru",0,"0","0",1918,"9435.54890237129","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-135"
150,10,"Greenland","Paraguay",0,"0","0",1918,"10719.9475816745","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-150"
165,10,"Greenland","Uruguay",0,"0","0",1918,"11754.9328101237","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-165"
2,10,"Greenland","United States of America",0,"0","1",1918,"4772.67368497192","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-2"
200,10,"Greenland","United Kingdom",0,"0","0",1918,"2628.25677827517","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-200"
21,10,"Greenland","Newfoundland and Labrador (Newfoundland)",0,"0","1",1918,"2324.81253030713","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-21"
210,10,"Greenland","Netherlands",1,"1","0",1918,"3089.59907632314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-210"
225,10,"Greenland","Switzerland",1,"1","0",1918,"3725.73453730521","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-225"
230,10,"Greenland","Spain",0,"0","0",1918,"4065.93820849844","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-230"
235,10,"Greenland","Portugal",0,"0","0",1918,"4085.62089908142","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-235"
290,10,"Greenland","Poland",1,"1","0",1918,"3569.67203648578","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-290"
310,10,"Greenland","Hungary",1,"1","0",1918,"4060.52668571754","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-310"
325,10,"Greenland","Italy",1,"0","0",1918,"4300.0100731426","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-325"
338,10,"Greenland","Malta",1,"0","0",1918,"5047.75439270593","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-338"
345,10,"Greenland","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",1,"0","0",1918,"4328.22947335015","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-345"
360,10,"Greenland","Romania",1,"1","0",1918,"4364.65160239074","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-360"
365,10,"Greenland","Russia (USSR)",1,"1","0",1918,"4257.58818484787","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-365"
367,10,"Greenland","Latvia",1,"1","0",1918,"3304.65154096017","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-367"
368,10,"Greenland","Lithuania",1,"1","0",1918,"3437.21763089599","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-368"
369,10,"Greenland","Ukraine",1,"1","0",1918,"4308.17528557234","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-369"
380,10,"Greenland","Sweden",1,"1","0",1918,"2605.0661874366","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-380"
385,10,"Greenland","Norway",1,"1","0",1918,"2141.97578570876","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-385"
395,10,"Greenland","Iceland",1,"1","0",1918,"1147.05552747846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-395"
4,10,"Greenland","Hawaii (Sandwich Is.)",0,"0","0",1918,"8645.91454910403","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-4"
403,10,"Greenland","Sao Tome-Principe",0,"0","0",1918,"8619.84325164859","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-403"
404,10,"Greenland","Guinea-Bissau (Portuguese Guinea)",0,"0","0",1918,"6885.84331894715","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-404"
4050,10,"Greenland","St. Helena",0,"0","0",1918,"10119.8482817816","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-4050"
41,10,"Greenland","Haiti",0,"0","0",1918,"6264.31890090355","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-41"
450,10,"Greenland","Liberia",0,"0","0",1918,"7577.89500751988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-450"
451,10,"Greenland","Sierra Leone",0,"0","0",1918,"7319.57062746321","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-451"
475,10,"Greenland","Nigeria",0,"0","0",1918,"7717.64373379694","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-475"
5,10,"Greenland","Virgin Islands (Danish West Indies)",0,"0","0",1918,"6186.33698627642","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-5"
500,10,"Greenland","Uganda",0,"0","0",1918,"9285.50042363725","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-500"
