importerId,exporterId,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm,key
101,10,"Greenland","Venezuela",1,"NA","0",2023,"7359.07986940942","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-101"
1073,10,"Greenland","Sint Maarten",1,"NA","0",2023,"6191.1073677897","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1073"
110,10,"Greenland","Guyana (British Guiana)",1,"NA","0",2023,"7496.88098766382","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-110"
115,10,"Greenland","Surinam (Dutch Guiana)",1,"NA","0",2023,"7651.66199829931","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-115"
135,10,"Greenland","Peru",1,"NA","0",2023,"9435.54890237129","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-135"
150,10,"Greenland","Paraguay",1,"NA","0",2023,"10719.9475816745","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-150"
165,10,"Greenland","Uruguay",1,"NA","0",2023,"11754.9328101237","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-165"
2,10,"Greenland","United States of America",1,"NA","1",2023,"4772.67368497192","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-2"
200,10,"Greenland","United Kingdom",1,"NA","0",2023,"2628.25677827517","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-200"
205,10,"Greenland","Ireland",1,"NA","0",2023,"2612.80962538688","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-205"
210,10,"Greenland","Netherlands",1,"NA","0",2023,"3089.59907632314","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-210"
212,10,"Greenland","Luxemburg",1,"NA","0",2023,"3360.18279971285","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-212"
225,10,"Greenland","Switzerland",1,"NA","0",2023,"3725.73453730521","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-225"
230,10,"Greenland","Spain",1,"NA","0",2023,"4065.93820849844","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-230"
235,10,"Greenland","Portugal",1,"NA","0",2023,"4085.62089908142","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-235"
290,10,"Greenland","Poland",1,"NA","0",2023,"3569.67203648578","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-290"
310,10,"Greenland","Hungary",1,"NA","0",2023,"4060.52668571754","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-310"
317,10,"Greenland","Slovakia",1,"NA","0",2023,"3896.33658074759","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-317"
325,10,"Greenland","Italy",1,"NA","0",2023,"4300.0100731426","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-325"
328,10,"Greenland","Vatican City",1,"NA","0",2023,"4359.58070208181","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-328"
331,10,"Greenland","San Marino",1,"NA","0",2023,"4152.5899788521","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-331"
338,10,"Greenland","Malta",1,"NA","0",2023,"5047.75439270593","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-338"
341,10,"Greenland","Montenegro",1,"NA","0",2023,"4493.89579810178","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-341"
343,10,"Greenland","North Macedonia (Former Yugoslav Republic of Macedonia) (Macedonia)",1,"NA","0",2023,"4691.44565809211","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-343"
347,10,"Greenland","Kosovo",1,"NA","0",2023,"4570.20439488537","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-347"
348,10,"Greenland","Serbia (Serbia and Montenegro) (Federal Republic of Yugoslavia)",1,"NA","0",2023,"4431.87910054598","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-348"
349,10,"Greenland","Slovenia",1,"NA","0",2023,"4026.55574372286","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-349"
359,10,"Greenland","Moldova (Bessarabia) (Moldavian Republic)",1,"NA","0",2023,"4361.11377019642","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-359"
360,10,"Greenland","Romania",1,"NA","0",2023,"4364.65160239074","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-360"
365,10,"Greenland","Russia (USSR)",1,"NA","0",2023,"4257.58818484787","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-365"
367,10,"Greenland","Latvia",1,"NA","0",2023,"3304.65154096017","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-367"
368,10,"Greenland","Lithuania",1,"NA","0",2023,"3437.21763089599","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-368"
369,10,"Greenland","Ukraine",1,"NA","0",2023,"4308.17528557234","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-369"
380,10,"Greenland","Sweden",1,"NA","0",2023,"2605.0661874366","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-380"
385,10,"Greenland","Norway",1,"NA","0",2023,"2141.97578570876","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-385"
395,10,"Greenland","Iceland",1,"NA","0",2023,"1147.05552747846","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-395"
403,10,"Greenland","Sao Tome-Principe",1,"NA","0",2023,"8619.84325164859","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-403"
404,10,"Greenland","Guinea-Bissau (Portuguese Guinea)",1,"NA","0",2023,"6885.84331894715","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-404"
41,10,"Greenland","Haiti",1,"NA","0",2023,"6264.31890090355","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-41"
432,10,"Greenland","Mali (French Sudan) (Upper Senegal and Niger)",1,"NA","0",2023,"6552.21147129176","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-432"
433,10,"Greenland","Senegal",1,"NA","0",2023,"6637.2218509295","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-433"
435,10,"Greenland","Mauritania",1,"NA","0",2023,"5968.86186998579","NA","0","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-435"
