importerId,exporterId,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm,key
101,10,"Greenland","Venezuela",0,"0","0",1853,"7359.07986940942","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-101"
1019,10,"Greenland","Rupert's Land",1,"1","1",1853,"2868.72914197485","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1019"
1022,10,"Greenland","Nova Scotia",1,"1","1",1853,"3241.18066355075","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1022"
1023,10,"Greenland","New Brunswick",1,"1","1",1853,"3131.86438930839","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1023"
1024,10,"Greenland","Prince Edward Is.",1,"1","1",1853,"3094.4226027357","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1024"
1029,10,"Greenland","St. Pierre and Miquelon",0,"0","1",1853,"2924.5759947963","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1029"
1055,10,"Greenland","Windward Is.",1,"0","0",1853,"6690.82269568208","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1055"
1063,10,"Greenland","Leeward Is.",1,"1","0",1853,"6276.49215190111","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1063"
1064,10,"Greenland","St. Barthelemy",0,"0","0",1853,"6202.27969910678","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1064"
110,10,"Greenland","Guyana (British Guiana)",0,"0","0",1853,"7496.88098766382","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-110"
115,10,"Greenland","Surinam (Dutch Guiana)",0,"0","0",1853,"7651.66199829931","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-115"
135,10,"Greenland","Peru",0,"0","0",1853,"9435.54890237129","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-135"
165,10,"Greenland","Uruguay",0,"0","0",1853,"11754.9328101237","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-165"
2,10,"Greenland","United States of America",0,"0","1",1853,"4772.67368497192","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-2"
200,10,"Greenland","United Kingdom",1,"1","0",1853,"2628.25677827517","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-200"
21,10,"Greenland","Newfoundland and Labrador (Newfoundland)",1,"1","1",1853,"2324.81253030713","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-21"
210,10,"Greenland","Netherlands",0,"0","0",1853,"3089.59907632314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-210"
212,10,"Greenland","Luxemburg",0,"0","0",1853,"3360.18279971285","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-212"
2247,10,"Greenland","Schleswig",0,"0","0",1853,"2936.69912496248","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-2247"
2248,10,"Greenland","Holstein",0,"0","0",1853,"3045.7431998455","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-2248"
2249,10,"Greenland","Heligoland",0,"0","0",1853,"2984.98719783996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-2249"
225,10,"Greenland","Switzerland",0,"0","0",1853,"3725.73453730521","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-225"
230,10,"Greenland","Spain",0,"0","0",1853,"4065.93820849844","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-230"
235,10,"Greenland","Portugal",0,"0","0",1853,"4085.62089908142","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-235"
