importerId,exporterId,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm,key
101,100,"Colombia (New Granada) (Gran Colombia)","Venezuela",0,"0","1",1858,"822.70345000825","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","100-101"
1019,100,"Colombia (New Granada) (Gran Colombia)","Rupert's Land",0,"0","0",1858,"6134.37144960648","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1019"
1022,100,"Colombia (New Granada) (Gran Colombia)","Nova Scotia",0,"0","0",1858,"4672.48856219618","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1022"
1023,100,"Colombia (New Granada) (Gran Colombia)","New Brunswick",0,"0","0",1858,"4793.62226709303","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1023"
1024,100,"Colombia (New Granada) (Gran Colombia)","Prince Edward Is.",0,"0","0",1858,"4818.95526372036","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1024"
1029,100,"Colombia (New Granada) (Gran Colombia)","St. Pierre and Miquelon",0,"0","0",1858,"5041.83131438838","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1029"
1032,100,"Colombia (New Granada) (Gran Colombia)","Turks and Caicos Is.",0,"0","1",1858,"1985.44691135502","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1032"
1048,100,"Colombia (New Granada) (Gran Colombia)","Trinidad",0,"0","1",1858,"1507.23777741741","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1048"
1055,100,"Colombia (New Granada) (Gran Colombia)","Windward Is.",0,"0","1",1858,"1677.7792081041","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1055"
1063,100,"Colombia (New Granada) (Gran Colombia)","Leeward Is.",0,"0","1",1858,"1919.30047595","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1063"
1064,100,"Colombia (New Granada) (Gran Colombia)","St. Barthelemy",0,"0","1",1858,"1918.89522157624","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1064"
110,100,"Colombia (New Granada) (Gran Colombia)","Guyana (British Guiana)",0,"0","1",1858,"1557.37129551373","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-110"
115,100,"Colombia (New Granada) (Gran Colombia)","Surinam (Dutch Guiana)",0,"0","1",1858,"1915.54803212069","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-115"
1163,100,"Colombia (New Granada) (Gran Colombia)","Falkland Is.",0,"0","1",1858,"6345.03617322626","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1163"
120,100,"Colombia (New Granada) (Gran Colombia)","French Guiana",0,"0","1",1858,"2248.67085544803","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-120"
130,100,"Colombia (New Granada) (Gran Colombia)","Ecuador",0,"1","1",1858,"767.480592844524","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","100-130"
135,100,"Colombia (New Granada) (Gran Colombia)","Peru",0,"1","1",1858,"1522.56033804714","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-135"
165,100,"Colombia (New Granada) (Gran Colombia)","Uruguay",0,"0","1",1858,"4502.56345064772","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-165"
2,100,"Colombia (New Granada) (Gran Colombia)","United States of America",1,"0","0",1858,"4732.51400555514","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-2"
200,100,"Colombia (New Granada) (Gran Colombia)","United Kingdom",0,"0","0",1858,"8455.75319595548","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-200"
21,100,"Colombia (New Granada) (Gran Colombia)","Newfoundland and Labrador (Newfoundland)",1,"0","0",1858,"5588.50746880712","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-21"
210,100,"Colombia (New Granada) (Gran Colombia)","Netherlands",0,"0","0",1858,"8905.54107382281","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-210"
212,100,"Colombia (New Granada) (Gran Colombia)","Luxemburg",0,"0","0",1858,"8916.2700744299","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-212"
220,100,"Colombia (New Granada) (Gran Colombia)","France",0,"0","0",1858,"8576.30861096249","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-220"
2249,100,"Colombia (New Granada) (Gran Colombia)","Heligoland",0,"0","0",1858,"9080.81334722837","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-2249"
225,100,"Colombia (New Granada) (Gran Colombia)","Switzerland",0,"0","0",1858,"9045.50289456067","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-225"
230,100,"Colombia (New Granada) (Gran Colombia)","Spain",1,"0","0",1858,"8016.83598897764","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-230"
231,100,"Colombia (New Granada) (Gran Colombia)","Gibraltar",0,"0","0",1858,"7777.35822092792","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-231"
235,100,"Colombia (New Granada) (Gran Colombia)","Portugal",0,"1","0",1858,"7504.38596208393","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-235"
239,100,"Colombia (New Granada) (Gran Colombia)","Prussia",0,"0","0",1858,"9437.94629648292","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-239"
240,100,"Colombia (New Granada) (Gran Colombia)","Hanover",0,"0","0",1858,"9189.89119637941","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-240"
248,100,"Colombia (New Granada) (Gran Colombia)","Hamburg",0,"0","0",1858,"9214.43464006046","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-248"
257,100,"Colombia (New Granada) (Gran Colombia)","Oldenburg",0,"0","0",1858,"9093.04123810296","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-257"
276,100,"Colombia (New Granada) (Gran Colombia)","Lübeck",0,"0","0",1858,"9261.34155453601","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-276"
280,100,"Colombia (New Granada) (Gran Colombia)","Mecklenburg Schwerin",0,"0","0",1858,"9308.34968381266","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-280"
324,100,"Colombia (New Granada) (Gran Colombia)","Kingdom of Sardinia",0,"0","0",1858,"8991.46957152162","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-324"
327,100,"Colombia (New Granada) (Gran Colombia)","Papal States",0,"0","0",1858,"9365.64918388972","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-327"
329,100,"Colombia (New Granada) (Gran Colombia)","Two Sicilies",0,"0","0",1858,"9517.33909079365","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-329"
3349,100,"Colombia (New Granada) (Gran Colombia)","Ionian Is.",0,"0","0",1858,"10092.3832405117","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-3349"
3361,100,"Colombia (New Granada) (Gran Colombia)","Moldavia",0,"0","0",1858,"10573.4872342319","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-3361"
