importerId,exporterId,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm,key
101,100,"Colombia (New Granada) (Gran Colombia)","Venezuela",0,"0","1",1868,"822.70345000825","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","100-101"
1019,100,"Colombia (New Granada) (Gran Colombia)","Rupert's Land",0,"1","0",1868,"6134.37144960648","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1019"
1024,100,"Colombia (New Granada) (Gran Colombia)","Prince Edward Is.",0,"0","0",1868,"4818.95526372036","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1024"
1029,100,"Colombia (New Granada) (Gran Colombia)","St. Pierre and Miquelon",0,"0","0",1868,"5041.83131438838","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1029"
1032,100,"Colombia (New Granada) (Gran Colombia)","Turks and Caicos Is.",0,"0","1",1868,"1985.44691135502","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1032"
1048,100,"Colombia (New Granada) (Gran Colombia)","Trinidad",0,"0","1",1868,"1507.23777741741","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1048"
1055,100,"Colombia (New Granada) (Gran Colombia)","Windward Is.",0,"0","1",1868,"1677.7792081041","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1055"
1063,100,"Colombia (New Granada) (Gran Colombia)","Leeward Is.",0,"0","1",1868,"1919.30047595","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1063"
1064,100,"Colombia (New Granada) (Gran Colombia)","St. Barthelemy",0,"0","1",1868,"1918.89522157624","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","100-1064"
110,100,"Colombia (New Granada) (Gran Colombia)","Guyana (British Guiana)",0,"0","1",1868,"1557.37129551373","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100-110"
