importerId,exporterId,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm,key
101,10,"Greenland","Venezuela",0,"0","0",1912,"7359.07986940942","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-101"
1029,10,"Greenland","St. Pierre and Miquelon",1,"0","1",1912,"2924.5759947963","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1029"
1032,10,"Greenland","Turks and Caicos Is.",0,"0","0",1912,"5940.15274900146","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1032"
1055,10,"Greenland","Windward Is.",0,"0","0",1912,"6690.82269568208","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1055"
1063,10,"Greenland","Leeward Is.",0,"0","0",1912,"6276.49215190111","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1063"
110,10,"Greenland","Guyana (British Guiana)",0,"0","0",1912,"7496.88098766382","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-110"
115,10,"Greenland","Surinam (Dutch Guiana)",1,"0","0",1912,"7651.66199829931","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-115"
135,10,"Greenland","Peru",0,"1","0",1912,"9435.54890237129","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-135"
150,10,"Greenland","Paraguay",0,"0","0",1912,"10719.9475816745","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-150"
165,10,"Greenland","Uruguay",0,"0","0",1912,"11754.9328101237","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-165"
2,10,"Greenland","United States of America",0,"0","1",1912,"4772.67368497192","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-2"
200,10,"Greenland","United Kingdom",0,"1","0",1912,"2628.25677827517","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-200"
21,10,"Greenland","Newfoundland and Labrador (Newfoundland)",0,"0","1",1912,"2324.81253030713","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-21"
210,10,"Greenland","Netherlands",1,"0","0",1912,"3089.59907632314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-210"
212,10,"Greenland","Luxemburg",1,"0","0",1912,"3360.18279971285","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-212"
225,10,"Greenland","Switzerland",1,"0","0",1912,"3725.73453730521","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-225"
230,10,"Greenland","Spain",0,"0","0",1912,"4065.93820849844","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-230"
235,10,"Greenland","Portugal",0,"0","0",1912,"4085.62089908142","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-235"
325,10,"Greenland","Italy",1,"0","0",1912,"4300.0100731426","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-325"
338,10,"Greenland","Malta",0,"0","0",1912,"5047.75439270593","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-338"
341,10,"Greenland","Montenegro",1,"0","0",1912,"4493.89579810178","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-341"
342,10,"Greenland","Kingdom of Serbia",1,"0","0",1912,"4329.21686372246","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-342"
3504,10,"Greenland","Samos",1,"0","0",1912,"5263.52474779625","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-3504"
360,10,"Greenland","Romania",1,"0","0",1912,"4364.65160239074","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-360"
365,10,"Greenland","Russia (USSR)",1,"0","0",1912,"4257.58818484787","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-365"
380,10,"Greenland","Sweden",1,"1","0",1912,"2605.0661874366","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-380"
385,10,"Greenland","Norway",1,"1","0",1912,"2141.97578570876","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-385"
395,10,"Greenland","Iceland",1,"1","0",1912,"1147.05552747846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-395"
4,10,"Greenland","Hawaii (Sandwich Is.)",0,"0","0",1912,"8645.91454910403","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-4"
403,10,"Greenland","Sao Tome-Principe",0,"0","0",1912,"8619.84325164859","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-403"
404,10,"Greenland","Guinea-Bissau (Portuguese Guinea)",0,"0","0",1912,"6885.84331894715","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-404"
4050,10,"Greenland","St. Helena",0,"0","0",1912,"10119.8482817816","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-4050"
41,10,"Greenland","Haiti",0,"0","0",1912,"6264.31890090355","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-41"
450,10,"Greenland","Liberia",0,"0","0",1912,"7577.89500751988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-450"
451,10,"Greenland","Sierra Leone",0,"0","0",1912,"7319.57062746321","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-451"
470,10,"Greenland","Kamerun",1,"0","0",1912,"8298.95140796118","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-470"
4783,10,"Greenland","Southern Nigeria (Niger Coast Protectorate)",0,"0","0",1912,"7874.16429498264","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-4783"
4784,10,"Greenland","Northern Nigeria (British Nigeria)",0,"1","0",1912,"7581.9174806427","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-4784"
5,10,"Greenland","Virgin Islands (Danish West Indies)",0,"0","0",1912,"6186.33698627642","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-5"
500,10,"Greenland","Uganda",1,"0","0",1912,"9285.50042363725","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-500"
501,10,"Greenland","Kenya (British East Africa Protectorate)",1,"0","0",1912,"10094.5210727155","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-501"
51,10,"Greenland","Jamaica",0,"0","0",1912,"6456.17975166476","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-51"
511,10,"Greenland","Zanzibar",1,"0","0",1912,"10278.360493516","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-511"
52,10,"Greenland","Trinidad and Tobago",0,"0","0",1912,"6980.44578662908","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-52"
5200,10,"Greenland","Italian Somaliland",1,"0","0",1912,"9630.92388900304","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-5200"
521,10,"Greenland","Somaliland Republic (British Somaliland)",1,"0","0",1912,"8851.03956919944","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-521"
541,10,"Greenland","Mozambique (Portuguese East Africa)",0,"0","0",1912,"11525.2818919105","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-541"
