importerId,exporterId,source,target,meme_intramax,meme_louvain,meme_AN,year,distance_km,conttype,contig_terre,contig_24mi,contig_large,mid_n,mid_hihost,mid_guerre,mid_duration,atop_allie,atop_defense,atop_offense,atop_neutral,atop_nonagg,atop_consul,atop_asymm,key
101,10,"Greenland","Venezuela",0,"0","0",1938,"7359.07986940942","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-101"
1029,10,"Greenland","St. Pierre and Miquelon",0,"0","1",1938,"2924.5759947963","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1029"
1032,10,"Greenland","Turks and Caicos Is.",0,"0","0",1938,"5940.15274900146","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1032"
1055,10,"Greenland","Windward Is.",0,"0","0",1938,"6690.82269568208","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1055"
1063,10,"Greenland","Leeward Is.",0,"0","0",1938,"6276.49215190111","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-1063"
110,10,"Greenland","Guyana (British Guiana)",0,"0","0",1938,"7496.88098766382","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-110"
115,10,"Greenland","Surinam (Dutch Guiana)",0,"0","0",1938,"7651.66199829931","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-115"
135,10,"Greenland","Peru",0,"0","0",1938,"9435.54890237129","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-135"
150,10,"Greenland","Paraguay",0,"0","0",1938,"10719.9475816745","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-150"
165,10,"Greenland","Uruguay",0,"0","0",1938,"11754.9328101237","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-165"
2,10,"Greenland","United States of America",0,"0","1",1938,"4772.67368497192","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-2"
200,10,"Greenland","United Kingdom",0,"0","0",1938,"2628.25677827517","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-200"
205,10,"Greenland","Ireland",0,"0","0",1938,"2612.80962538688","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-205"
21,10,"Greenland","Newfoundland and Labrador (Newfoundland)",0,"0","1",1938,"2324.81253030713","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-21"
210,10,"Greenland","Netherlands",0,"0","0",1938,"3089.59907632314","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-210"
212,10,"Greenland","Luxemburg",0,"1","0",1938,"3360.18279971285","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-212"
223,10,"Greenland","Liechtenstein",0,"0","0",1938,"3733.12496653271","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-223"
225,10,"Greenland","Switzerland",0,"0","0",1938,"3725.73453730521","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-225"
230,10,"Greenland","Spain",0,"1","0",1938,"4065.93820849844","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-230"
235,10,"Greenland","Portugal",1,"0","0",1938,"4085.62089908142","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-235"
290,10,"Greenland","Poland",0,"0","0",1938,"3569.67203648578","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-290"
310,10,"Greenland","Hungary",0,"0","0",1938,"4060.52668571754","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-310"
325,10,"Greenland","Italy",0,"0","0",1938,"4300.0100731426","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-325"
338,10,"Greenland","Malta",0,"0","0",1938,"5047.75439270593","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-338"
3386,10,"Greenland","Svalbard Is.",0,"1","0",1938,"1658.05830575045","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-3386"
345,10,"Greenland","Yugoslavia (Kingdom of Serbs, Croats and Slovenes)",0,"0","0",1938,"4328.22947335015","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-345"
360,10,"Greenland","Romania",0,"0","0",1938,"4364.65160239074","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-360"
365,10,"Greenland","Russia (USSR)",0,"1","0",1938,"4257.58818484787","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-365"
367,10,"Greenland","Latvia",0,"1","0",1938,"3304.65154096017","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-367"
368,10,"Greenland","Lithuania",0,"1","0",1938,"3437.21763089599","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-368"
380,10,"Greenland","Sweden",0,"1","0",1938,"2605.0661874366","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-380"
385,10,"Greenland","Norway",0,"1","0",1938,"2141.97578570876","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-385"
395,10,"Greenland","Iceland",0,"1","0",1938,"1147.05552747846","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-395"
4,10,"Greenland","Hawaii (Sandwich Is.)",0,"0","0",1938,"8645.91454910403","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-4"
403,10,"Greenland","Sao Tome-Principe",0,"0","0",1938,"8619.84325164859","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-403"
404,10,"Greenland","Guinea-Bissau (Portuguese Guinea)",1,"0","0",1938,"6885.84331894715","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-404"
4050,10,"Greenland","St. Helena",0,"0","0",1938,"10119.8482817816","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-4050"
4060,10,"Greenland","Tristan da Cunha",0,"1","0",1938,"12342.1395925844","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-4060"
41,10,"Greenland","Haiti",0,"0","0",1938,"6264.31890090355","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-41"
450,10,"Greenland","Liberia",0,"0","0",1938,"7577.89500751988","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-450"
451,10,"Greenland","Sierra Leone",0,"0","0",1938,"7319.57062746321","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-451"
461,10,"Greenland","Togo (French Togoland)",0,"0","0",1938,"7573.60993147766","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-461"
475,10,"Greenland","Nigeria",0,"0","0",1938,"7717.64373379694","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-475"
5,10,"Greenland","Virgin Islands (Danish West Indies)",0,"0","0",1938,"6186.33698627642","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-5"
500,10,"Greenland","Uganda",0,"0","0",1938,"9285.50042363725","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-500"
501,10,"Greenland","Kenya (British East Africa Protectorate)",0,"0","0",1938,"10094.5210727155","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-501"
51,10,"Greenland","Jamaica",0,"0","0",1938,"6456.17975166476","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-51"
511,10,"Greenland","Zanzibar",0,"0","0",1938,"10278.360493516","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-511"
512,10,"Greenland","Tanzania (Tanganyika)",0,"0","0",1938,"10173.2884222532","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-512"
515,10,"Greenland","Ruanda-Urundi",0,"0","0",1938,"9627.6703337518","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-515"
52,10,"Greenland","Trinidad and Tobago",0,"0","0",1938,"6980.44578662908","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-52"
5201,10,"Greenland","Italian East Africa",0,"0","0",1938,"8675.57041898409","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10-5201"
521,10,"Greenland","Somaliland Republic (British Somaliland)",0,"0","0",1938,"8851.03956919944","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-521"
541,10,"Greenland","Mozambique (Portuguese East Africa)",1,"0","0",1938,"11525.2818919105","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-541"
551,10,"Greenland","Zambia (Northern Rhodesia)",0,"0","0",1938,"10771.5914326639","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-551"
552,10,"Greenland","Zimbabwe (Rhodesia) (Southern Rhodesia)",0,"0","0",1938,"11366.2631177964","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-552"
553,10,"Greenland","Malawi (Nyasaland) (British Central Africa Protectorate)",0,"0","0",1938,"10856.3614839063","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-553"
560,10,"Greenland","South Africa",0,"0","0",1938,"12249.0920514716","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-560"
565,10,"Greenland","Namibia (South West Africa) (German South West Africa)",0,"0","0",1938,"11411.8438842452","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-565"
580,10,"Greenland","Madagascar (Malagasy Republic)",0,"0","0",1938,"12029.6561378382","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-580"
585,10,"Greenland","Reunion (Bourbon I.)",0,"0","0",1938,"12438.8256240975","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-585"
590,10,"Greenland","Mauritius",0,"0","0",1938,"12410.4151153819","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-590"
591,10,"Greenland","Seychelles",0,"0","0",1938,"10865.4069060646","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-591"
6,10,"Greenland","Puerto Rico",0,"0","0",1938,"6224.01720932503","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-6"
600,10,"Greenland","Morocco",0,"0","0",1938,"4880.56906908369","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-600"
601,10,"Greenland","Tangier",0,"0","0",1938,"4479.17929719937","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-601"
602,10,"Greenland","Spanish Morocco",1,"0","0",1938,"4594.42021937324","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-602"
616,10,"Greenland","Tunisia (Regency of Tunis)",0,"0","0",1938,"5104.36775959695","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-616"
620,10,"Greenland","Libya",0,"0","0",1938,"6114.34692608954","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-620"
625,10,"Greenland","Sudan (Anglo-Egyptian Sudan) (Mahdist State)",0,"0","0",1938,"7816.99170952995","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-625"
630,10,"Greenland","Iran (Persia)",0,"0","0",1938,"6750.61494853056","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-630"
640,10,"Greenland","Turkey (Ottoman Empire)",0,"0","0",1938,"5449.93705158773","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-640"
645,10,"Greenland","Iraq (Mesopotamia)",0,"0","0",1938,"6307.66470487464","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-645"
65,10,"Greenland","Guadeloupe",0,"0","0",1938,"6363.85734726257","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-65"
652,10,"Greenland","Syria",0,"0","0",1938,"5927.01712003836","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-652"
66,10,"Greenland","Martinique",0,"0","0",1938,"6533.69945756141","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-66"
665,10,"Greenland","Palestine",0,"0","0",1938,"6144.90647694873","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-665"
670,10,"Greenland","Saudi Arabia (Emirate of Nejd) (Emirate of Diriyah)",0,"0","0",1938,"7313.59176690284","NA","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10-670"
